OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
69229,Beach St&Stockton St SW-NS/PS,BECHSTO0,BECHSTOK,3095,37.807840999999996,-122.41081,1,STOCKTON ST,BEACH ST,NS,SW,,1,1724754766000,15644118,145,3,POINT (-122.41081 37.807841),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,99,99
70273,Legion of Honor SW-FS/SB,LHONWES0,LHONWEST,4874,37.78498,-122.49969,,EL CAMINO DEL MAR,LEGION OF HONOR DR,FS,SW,,0,1724754766000,15647475,145,1,POINT (-122.49969 37.78498),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,17,7,7
72012,Bryant St&Mariposa St SE-NS/BZ,BRYTMAR1,BRYTMARI,3757,37.76294,-122.41015999999999,,MARIPOSA ST,BRYANT ST,NS,SE,BZ,0,1724754766000,15653091,145,9,POINT (-122.41016 37.76294),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,9,20,53,53
69218,3rd St&Carroll Ave N-NS/BZ,.3STCAR0,3STCARR,3115,37.72567,-122.3943,1,CARROLL AVE,03RD ST,NS,NO,BZ,0,1724754766000,15644028,145,10,POINT (-122.3943 37.72567),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
70315,Geneva Ave&Madrid St N-FS/BZ,GNVAMAD0,GNVAMADR,4884,37.715143,-122.438034,,MADRID ST,GENEVA AVE,FS,NO,BZ,0,1724754766000,15647228,145,11,POINT (-122.438034 37.715143),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,90,90
71013,Newcomb Ave&Newhall St E-NS/SB,NEWCNEW1,NEWCNEWH,5490,37.736304,-122.391522,,NEWHALL ST,NEWCOMB AVE,NS,EA,,0,1724754766000,15650160,145,10,POINT (-122.391522 37.736304),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
70926,Ulloa St&Lenox Way NW-FS,ULOALEN0,ULOALENX,6738,37.741125,-122.466155,1,LENOX WAY,ULLOA ST,FS,NW,,1,1724754766000,15650114,145,7,POINT (-122.466155 37.741125),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,46,46
70411,Middle Point Rd & Acacia,MDPTACA0,MDPTWPTN,5501,37.737010999999995,-122.379321,,WEST POINT RD,MIDDLE POINT RD,FS,NE,,0,1724754766000,15647964,145,10,POINT (-122.379321 37.737011),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,76,76
71159,Mission St&Highland Ave SW-FS/BZ,MISSHIG0,MISSHIGH,5597,37.73706,-122.4242,,HIGHLAND AVE,MISSION ST,FS,SW,BZ,0,1724754766000,15653956,145,8,POINT (-122.4242 37.73706),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,2,61,61
69916,Fulton St&22ND Ave NW-FS/BZ,FULT22A0,FULT22AV,4746,37.77276,-122.48134,,22ND AVE,FULTON ST,FS,NW,BZ,1,1724754766000,15646313,145,1,POINT (-122.48134 37.77276),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
70952,Monterey Blvd&San Jacinto Way E-NS,MTRYSNJ0,MTRYSNJA,5443,37.732033,-122.463965,,SAN JACINTO WAY,MONTEREY BLVD,NS,EA,,0,1724754766000,15651635,145,7,POINT (-122.463965 37.732033),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,69,69
71376,Santos St&Sunrise Way SE-NS/PS,SANTTSUN,,8115,37.710589999999996,-122.418796,,BLYTHDALE AVE,SANTOS ST,,,,0,1724754766000,15655068,145,10,POINT (-122.418796 37.71059),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,74,74
70894,Grafton Ave&Granada Ave NE-NS/SB,GRAFGRN1,,7193,37.720104,-122.457034,,GRANADA AVE,GRAFTON AVE,,NE,,0,1724754766000,15653696,145,11,POINT (-122.457034 37.720104),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,64,64
70526,Naples St&Athens St E-FS/PS,NAPLATH1,NAPLATHN,5474,37.712457,-122.437347,,ATHENS ST,NAPLES ST,FS,EA,,1,1724754766000,15648459,145,11,POINT (-122.437347 37.712457),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
70829,Broad St&Plymouth Ave SW-NS/PS,BRODPLY0,BRODPLYM,3719,37.713161,-122.45618,,PLYMOUTH AVE,BROAD ST,NS,SW,,0,1724754766000,15651497,145,11,POINT (-122.45618 37.713161),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,81,81
70701,Market between 6th & 7th SE-MB/BZ,MRKT 7/6,MRKT.7/6,5648,37.78129,-122.411329,1,6TH ST,MARKET ST,MB,SE,BZ,0,1724754766000,15649393,145,6,POINT (-122.411329 37.78129),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,5,10,34,32,32
72102,McAllister St&Gough St NW-FS/BZ,MCALGOU0,MCALGOUG,5393,37.779714,-122.423881,,GOUGH ST,MCALLISTER ST,FS,NW,BZ,0,1724754766000,15653142,145,5,POINT (-122.423881 37.779714),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,39,97,97
69492,23rd Ave&Noriega St NW-NS/PS,23AVNOR0,23AVNORI,3447,37.75414,-122.48086,,NORIEGA ST,23RD AVE,NS,NW,,0,1724754766000,15644780,145,4,POINT (-122.48086 37.75414),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71217,Rhode Island St&19th St NW-MI/SB,R IS19S0,R IS19ST,6193,37.76088,-122.40233,,19TH ST,RHODE ISLAND ST,MI,NW,,0,1724754766000,15650364,145,10,POINT (-122.40233 37.76088),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,54,54
71411,Skyview Way&Gladeview Dr NW-NS/SB,SKVWGLDV,SKVWGLVW,6428,37.749942,-122.450335,,GLADEVIEW WAY,SKYVIEW WAY,NS,NW,,0,1724754766000,15650552,145,7,POINT (-122.450335 37.749942),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,8,38,48,48
71423,Sutter St&Fillmore St NE-NS/BZ,SUTTFIL0,SUTTFILL,6591,37.786158,-122.433151,,FILLMORE ST,SUTTER ST,NS,NE,BZ,1,1724754766000,15650600,145,5,POINT (-122.433151 37.786158),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,30,101,101
71256,Gilman Ave&Griffith St W-NS/PS,GLMNGRI1,GLMNGRIF,4784,37.718233999999995,-122.388272,,GRIFFITH ST,GILMAN AVE,NS,WE,,0,1724754766000,15651934,145,10,POINT (-122.388272 37.718234),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,88,88
69577,California St&Laurel St SW-NS/PS,CALILAU1,CALILARL,3876,37.786801,-122.44998,1,WALNUT ST,CALIFORNIA ST,NS,SW,,1,1724754766000,15645363,145,2,POINT (-122.44998 37.786801),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,6,31,11,11
69999,Divisadero St&Beach St NW-NS/SB,DIVIBEC0,DIVIBECH,4407,37.803771999999995,-122.443697,,BEACH ST,DIVISADERO ST,NS,NW,,0,1724754766000,15646218,145,2,POINT (-122.443697 37.803772),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,17,17
69468,33rd Ave&Geary Blvd NE-FS/SB,33AVGEA1,33AVGEAR,3557,37.779815,-122.49322699999999,1,GEARY BLVD,33RD AVE,FS,NE,,0,1724754766000,15644715,145,1,POINT (-122.493227 37.779815),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
71053,Washington St&Leavenworth St S-MI,WASHLEA1,WASHLEAV,6922,37.793828,-122.416287,,LEAVENWORTH ST,WASHINGTON ST,MI,SO,,0,1724754766000,15653830,145,3,POINT (-122.416287 37.793828),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,32,16,16
71137,Blanken Ave&Peninsula Ave NE-NS/PS,BLKNPEN1,BLKNPENI,7011,37.711619999999996,-122.39896,,PENINSULA AVE,BLANKEN AVE,NS,SE,,0,1724754766000,15651807,145,10,POINT (-122.39896 37.71162),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,89,89
71406,100 O'Shaughnessy Blvd NE-MB/SB,OSHA 101,OSHA 100,5829,37.744481,-122.450678,,,O SHAUGHNESSY BLVD,MB,NE,,0,1724754766000,15650521,145,8,POINT (-122.450678 37.744481),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,10,96,96
70857,Kearny St&North Point St SE-NS/BZ,KRNYN.P0,KRNYN.PT,4823,37.807182,-122.407211,,NORTH POINT ST,KEARNY ST,NS,SE,BZ,0,1724754766000,15653531,145,3,POINT (-122.407211 37.807182),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,99,99
71923,Taylor St&Bay St SW-FS,TAYLBAY1,TAYLBAY.,6644,37.805257,-122.415307,,BAY ST,TAYLOR ST,FS,SW,,0,1724754766000,15649524,145,3,POINT (-122.415307 37.805257),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,106,106
71493,Clipper Cove Way&Treasure Island Rd SE-FS/BZ,CLCVTIR0,,8000,37.81606,-122.370979,,AVENUE OF PALMS,CLIPPER COVE WAY,,,,0,1724754766000,15655438,145,,POINT (-122.370979 37.81606),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,,37,36,36
69801,Fulton St&33RD Ave SW-NS/BZ,FULT33A1,FULT33AV,4212,37.7721,-122.49288,,33RD AVE,FULTON ST,NS,SW,FL,0,1724754766000,15645970,145,1,POINT (-122.49288 37.7721),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,12,9,9
69793,Divisadero St&Haight St SW-FS/BZ,DIVIHAI0,DIVIHAIT,4424,37.771049999999995,-122.4371,,HAIGHT ST,DIVISADERO ST,FS,SW,BZ,1,1724754766000,15645953,145,5,POINT (-122.4371 37.77105),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,3,112,112
71350,Saint Francis&San Fernando SW-NS/SB,STFRSNF1,STFRSNFR,6508,37.734708999999995,-122.469797,,SAN FERNANDO WAY,SAINT FRANCIS BLVD,NS,SW,,0,1724754766000,15651985,145,7,POINT (-122.469797 37.734709),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,41,116,116
70202,Grove St&Laguna St SE-FS/PS,GROVLGN1,GROVLGNA,4921,37.777381999999996,-122.426324,,LAGUNA ST,GROVE ST,FS,SE,,1,1724754766000,15647173,145,5,POINT (-122.426324 37.777382),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,9,22,22
69303,19th Ave&Eucalyptus Dr SW-FS-BB,19AVEUC0,19AVEUCA,3354,37.730813,-122.47501199999999,1,OCEAN AVE,19TH AVE,NS,NW,BZ,0,1724754766000,15644551,145,4,POINT (-122.475012 37.730813),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,41,41
70652,19th Ave&Noriega St NE-FS/BB,19AVNOR1,19AVNORI,3374,37.75432,-122.476368,1,NORIEGA ST,19TH AVE,NS,SE,BZ,0,1724754766000,15649190,145,7,POINT (-122.476368 37.75432),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,14,44,44
71088,Douglass St&24TH St NW-NS/BZ,DOUG24S1,DOUG24ST,4443,37.75112,-122.43854,,24TH ST,DOUGLASS ST,NS,NW,BZ,1,1724754766000,15654854,145,8,POINT (-122.43854 37.75112),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,22,51,51
72121,Union St&Divisadero St SW-NS/PS,UNINDIV1,UNINDIVI,6753,37.79617,-122.442184,,DIVISADERO ST,UNION ST,NS,SW,,0,1724754766000,15649653,145,2,POINT (-122.442184 37.79617),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,6,13,14,14
72178,Columbus Ave&Lombard St NW-NS/FL,COLMLOMN,,7181,37.80283,-122.413978,,LOMBARD ST,COLUMBUS AVE,,NO,,0,1724754766000,15652754,145,3,POINT (-122.413978 37.80283),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,32,107,107
69505,Alana Way&Executive Park Blvd NE-NS/SB,ALANEXP1,ALANEXPK,3619,37.70898,-122.39422,,EXECUTIVE PARK BLVD,ALANA WAY,NS,NE,,0,1724754766000,15645096,145,10,POINT (-122.39422 37.70898),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,79,79
71667,Santos St&Brookdale Ave SE-NS/BZ,SANTBRO1,SANTBROK,6340,37.711856999999995,-122.41868099999999,1,BROOKDALE AVE,SANTOS ST,NS,SE,,0,1724754766000,15654457,145,10,POINT (-122.418681 37.711857),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,74,74
72390,Zoo Rd & Skyline Blvd SW-NS/SB,ZOO_SKYL,,7951,37.728567,-122.501853,,SKYLINE BLVD,ZOO RD,,,,0,1724754766000,15655725,145,7,POINT (-122.501853 37.728567),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,43,43
71842,Noriega St&44th Ave NW-FS/BZ,NORI44A0,NORI44AV,5759,37.75316,-122.50308799999999,,44TH AVE,NORIEGA ST,NS,NE,BZ,0,1724754766000,15650949,145,4,POINT (-122.503088 37.75316),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71699,Avenue H&13TH St. SE-NS/SB,AVEH13TH,,7558,37.828275999999995,-122.371758,,13TH TI ST,AVENUE H,,,,0,1724754766000,15655244,145,6,POINT (-122.371758 37.828276),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,37,36,36
71810,20th St&Missourii St SW-NS/PS,20STMISO,,8045,37.759951,-122.396408,,MISSOURI ST,20TH ST,,,,0,1724754766000,15655534,145,10,POINT (-122.396408 37.759951),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,54,54
70853,Bryant St&25TH St SE-NS/BZ,BRYT25S1,BRYT25ST,3749,37.75111,-122.40889,,25TH ST,BRYANT ST,NS,SE,BZ,0,1724754766000,15651570,145,9,POINT (-122.40889 37.75111),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
71986,Parnassus Ave&Cole St SW-NS/BZ,PARNCOL1,PARNCOLE,5890,37.764789,-122.449854,,COLE ST,PARNASSUS AVE,NS,SW,BZ,0,1724754766000,15652595,145,8,POINT (-122.449854 37.764789),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,11,3,114,114
69704,Clay St&Polk St SE-FS/BZ,CLAYPOL1,CLAYPOLK,4026,37.792356999999996,-122.42101,1,POLK ST,CLAY ST,FS,SE,BZ,0,1724754766000,15645724,145,3,POINT (-122.42101 37.792357),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,3,21,105,105
70527,Naples St&Brunswick St NW-NS/SB,NAPLBRU0,NAPLBRUN,5475,37.711797,-122.437989,,BRUNSWICK ST,NAPLES ST,NS,NW,,0,1724754766000,15648460,145,11,POINT (-122.437989 37.711797),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
70625,Market St&Main St S-NS/SI,MRKTMAI1,MRKTMAIN,5682,37.792984,-122.396627,1,MAIN ST,MARKET ST,NS,SO,SI,0,1724754766000,15648679,145,6,POINT (-122.396627 37.792984),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,8,108,108
70989,Lincoln Way&30th Ave SE-FS/BZ,LWAY30A1,LWAY30AV,5319,37.764880999999995,-122.488714,,30TH AVE,LINCOLN WY,FS,SE,BZ,0,1724754766000,15654726,145,4,POINT (-122.488714 37.764881),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
70571,Market St&1st St S-NS/BZ,MRKT.1S1,MRKT.1ST,5638,37.790485,-122.399723,1,BATTERY ST,MARKET ST,NS,SO,BZ,0,1724754766000,15648344,145,6,POINT (-122.399723 37.790485),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,8,108,108
70600,California St&Battery St NE-NS,CALIBAT0,CALIBATT,3849,37.793296,-122.399813,,BATTERY ST,CALIFORNIA ST,NS,NE,,0,1724754766000,15648933,145,3,POINT (-122.399813 37.793296),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,8,108,108
69630,Corbett Ave&Danvers St W-FS/SB,CRBTDAN0,CRBTDANV,4175,37.761327,-122.44407799999999,,DANVERS ST,CORBETT AVE,FS,WE,,0,1724754766000,15645525,145,8,POINT (-122.444078 37.761327),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,5,115,115
69236,Balboa St&32ND Ave NE-NS/PS,BBOA32A0,BBOA32AV,3057,37.776024,-122.491838,,32ND AVE,BALBOA ST,NS,NE,,0,1724754766000,15644155,145,1,POINT (-122.491838 37.776024),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,8,8
70008,Folsom St&16TH St SW-FS/BZ,FOLS16S0,FOLS16ST,4669,37.765231,-122.41541699999999,,16TH ST,FOLSOM ST,NS,NW,BZ,0,1724754766000,15646536,145,9,POINT (-122.415417 37.765231),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,2,20,53,53
71894,Palou Ave&Keith St E-NS/PS,PALUKET1,PALUKETH,5872,37.731857999999995,-122.387046,,KEITH ST,PALOU AVE,NS,EA,,0,1724754766000,15654651,145,10,POINT (-122.387046 37.731858),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
71288,Post St&Larkin St SE-FS/BZ,POSTLAR1,POSTLARK,6016,37.78705,-122.41772,,LARKIN ST,POST ST,FS,SE,BZ,0,1724754766000,15654890,145,3,POINT (-122.41772 37.78705),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,36,50,50
70004,Corbett Ave&Hopkins Ave N-NS/PS,CRBTHOPK,CRBTHOPK,4181,37.752869,-122.443815,,HOPKINS AVE,CORBETT AVE,NS,NO,,0,1724754766000,15646228,145,8,POINT (-122.443815 37.752869),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,7,5,38,51,51
71550,46th Ave&Ortega St SE-NS/SB,46AVORT1,46AVORTG,3589,37.751017,-122.505194,,ORTEGA ST,46TH AVE,NS,SE,,0,1724754766000,15654287,145,4,POINT (-122.505194 37.751017),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,7,35,39,39
71662,3rd St&Mission Rock St NE-FS,3ST MRS0,3ST MRS0,7358,37.772984,-122.38968299999999,1,MAIN ST,03RD ST,FS,SE,SI,0,1724754766000,15654427,145,6,POINT (-122.389683 37.772984),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,1,10,4,34,34
70542,Pacific Ave&Kearny St NE-NS/PS,PACFKRN1,PACFKRNY,5842,37.79717,-122.405222,,KEARNY ST,PACIFIC AVE,NS,NE,,0,1724754766000,15648530,145,3,POINT (-122.405222 37.79717),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,23,106,106
71042,North Point St&Hyde St SW-NS/BZ,N.PTHYD0,N.PTHYDE,5459,37.805633,-122.420467,1,HYDE ST,NORTH POINT ST,NS,SW,BZ,1,1724754766000,15651702,145,2,POINT (-122.420467 37.805633),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,6,32,98,98
69895,Grafton Ave&Lee St SW-NS,GRAFLEE1,GRAFLEE,4913,37.719989999999996,-122.45421,,LEE ST,GRAFTON AVE,NS,SW,FL,0,1724754766000,15646265,145,11,POINT (-122.45421 37.71999),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,64,64
70226,Innes Ave&Arelious Walker St W-NS//PS,INESARE0,INESFTCH,5100,37.730931999999996,-122.37403499999999,,FITCH ST,INNES AVE,NS,WE,,0,1724754766000,15646901,145,10,POINT (-122.374035 37.730932),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,78,78
69817,Evans Ave&Phelps St W-NS/SB,EVANPHL0,EVANPHLP,4560,37.742976999999996,-122.388595,,PHELPS ST,EVANS AVE,NS,WE,,0,1724754766000,15646045,145,10,POINT (-122.388595 37.742977),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,86,86
69869,Diamond Heights Blvd&Duncan St SE-NS,DHTSDUN1,DHTSDUNC,4366,37.745239,-122.439852,,DUNCAN ST,DIAMOND HEIGHTS BLVD,NS,SE,FL,1,1724754766000,15645804,145,8,POINT (-122.439852 37.745239),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,3,5,22,57,57
71057,San Bruno Ave&Dwight St W-NS/BZ,SBRODWI0,SBRODWIG,6358,37.7241,-122.40226,1,DWIGHT ST,SAN BRUNO AVE,NS,NW,BZ,0,1724754766000,15653851,145,9,POINT (-122.40226 37.7241),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,2,25,91,91
69348,30th St&Sanchez St SW-NS/PS,30STSNC0,30STSNCZ,3544,37.74191,-122.42902,,SANCHEZ ST,30TH ST,NS,SW,,0,1724754766000,15644688,145,8,POINT (-122.42902 37.74191),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,10,59,59
69173,19th Ave&Junipero Serra Blvd E-NS,19AVJ.S0,19AVJ.S.,3361,37.716888999999995,-122.472275,,JUNIPERO SERRA BLVD,19TH AVE,NS,EA,,0,1724754766000,15643828,145,11,POINT (-122.472275 37.716889),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,1,24,65,65
70385,Lincoln Way&15th Ave NW-FS/BZ,LWAY15A0,LWAY15AV,5304,37.765715,-122.473221,,15TH AVE,LINCOLN WY,FS,NW,BZ,0,1724754766000,15647888,145,7,POINT (-122.473221 37.765715),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,11,12,9,9
69231,3rd St&20th St NW-NS/SB,.3ST20S0,.3ST20ST,3104,37.76059,-122.3887,1,20TH ST,03RD ST,NS,NW,BZ,0,1724754766000,15644132,145,10,POINT (-122.3887 37.76059),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,26,55,55
70591,Mission St&Mt Vernon Ave N-NS/BZ,MISSMTV0,MISSMTVN,5604,37.7147,-122.44265,,MOUNT VERNON AVE,MISSION ST,NS,NO,BZ,0,1724754766000,15648874,145,11,POINT (-122.44265 37.7147),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,28,80,80
70346,McAllister St&Pierce St SW-NS/BZ,MCALPIE1,MCALPIER,5401,37.77815,-122.43519,,PIERCE ST,MCALLISTER ST,NS,SW,BZ,0,1724754766000,15647751,145,5,POINT (-122.43519 37.77815),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,39,23,23
70947,Munich St&Cordova Ave NW-FS/PS,MNCHCOR1,MNCHCORD,5630,37.71094,-122.435435,,CORDOVA ST,MUNICH ST,FS,NW,,0,1724754766000,15651627,145,11,POINT (-122.435435 37.71094),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,1,7,58,58
70178,Mansell St&John Shelley --1 Dr SE-FS/PS,MANSJSH0,MANSJSHW,5348,37.71862,-122.418255,,JOHN F SHELLEY DR,MANSELL ST,NS,SW,,0,1724754766000,15647085,145,10,POINT (-122.418255 37.71862),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,19,73,73
70738,Masonic Ave&Geary Blvd SE-NS/BZ,MSICGEA1,MSICGEAR,5709,37.782160999999995,-122.447355,,GEARY BLVD,MASONIC AVE,NS,SE,BZ,1,1724754766000,15652934,145,2,POINT (-122.447355 37.782161),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,18,12,12
69991,Diamond St&Duncan St SE-NS/PS,DIAMDUNS,DIAMDUNC,4399,37.745470999999995,-122.435693,,DUNCAN ST,DIAMOND ST,NS,SE,,0,1724754766000,15646208,145,8,POINT (-122.435693 37.745471),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,5,22,84,84
71819,Haight St&Gough St SW-NS/BZ,HAITGOUG,,7757,37.773084,-122.422301,,GOUGH ST,HAIGHT ST,,,,0,1724754766000,15655560,145,6,POINT (-122.422301 37.773084),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,4,11,9,26,26
71007,John Muir Dr&Skyline Blvd S-FS/SB,J M SKY0,J M SKYL,5132,37.718737999999995,-122.49991299999999,,SKYLINE BLVD,JOHN MUIR DR,FS,SO,,0,1724754766000,15650143,145,7,POINT (-122.499913 37.718738),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,10,8,16,43,43
71511,Folsom St&Ogden Ave SW-FS/PS,FOLSOGD1,FOLSOGDN,4696,37.73579,-122.41364,,OGDEN ST,FOLSOM ST,FS,SW,,0,1724754766000,15650613,145,9,POINT (-122.41364 37.73579),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,2,2,83,83
69496,Arguello Blvd&Balboa St SW-FS/BZ,ARGLBBO0,ARGLBBOA,3642,37.777074999999996,-122.458645,,BALBOA ST,ARGUELLO BLVD,FS,SW,BZ,0,1724754766000,15644789,145,1,POINT (-122.458645 37.777075),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,11,5,5
69366,3rd St&Mission St NE-FS/BZ,.3STMISS,.3STMRKT,3136,37.786373,-122.40211,,MISSION ST,3RD ST,MB,EA,BZ,0,1724754766000,15644354,145,6,POINT (-122.40211 37.786373),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,10,8,32,32
71264,Park Presidio Blvd&Fulton St NW-NS,PKPRFUL2,PKPRFULT,5951,37.77327,-122.47191,1,FULTON ST,PARK PRESIDIO BLVD,NS,NW,FL,1,1724754766000,15654009,145,1,POINT (-122.47191 37.77327),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,8,4,29,5,5
69832,California St&Powell St SW-NS,CALIPOW1,CALIPOWL,3891,37.791951999999995,-122.40934,,POWELL ST,CALIFORNIA ST,NS,SW,,0,1724754766000,15646075,145,3,POINT (-122.40934 37.791952),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,21,16,16
71276,Union St&Jones St NE-NS/BZ,UNINJON0,UNINJONE,6762,37.79969,-122.415665,,JONES ST,UNION ST,NS,NE,BZ,0,1724754766000,15654082,145,3,POINT (-122.415665 37.79969),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,6,3,32,107,107
70105,Evans Ave&Marin St E-MB/SB,EVANMAR1,EVANCHAV,4548,37.748619,-122.396703,,CESAR CHAVEZ ST,EVANS AVE,NS,SE,BZ,0,1724754766000,15646666,145,10,POINT (-122.396703 37.748619),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,2,9,1,56,56
71614,Bayshore Blvd&Tunnel Ave W-FS/BZ,BSHRTUN0,BSHRTUNL,3792,37.712900000000005,-122.40102,1,TUNNEL AVE,BAY SHORE BLVD,FS,WE,BZ,0,1724754766000,15650773,145,10,POINT (-122.40102 37.7129),09/04/2024 10:54:36 AM,09/07/2024 10:07:55 AM,9,9,40,75,75
