X,Y,OBJECTID,SignID,StopID,StopAbbr,StopName,OnSt,AtSt,Lines,Routes,StopPos,PrefTrans,Bench,Shelter,Transfer,ADA,PubWay,CountyCode,Juris,GPS_Lon,GPS_Lat,CountyName
-90.3397659999999,38.809897,2955,269,9697,MUGRWB,MULLANPHY @ GREELEY WB,MULLANPHY LN,GREELEY DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.339766,38.809897,St. Louis County
-90.336513,38.807938,2956,269,9699,MUTYWB,MULLANPHY @ TYSON WB,MULLANPHY LN,TYSON DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.336513,38.807938,St. Louis County
-90.330705,38.8048450000001,2957,269,9701,PAMUNB,PATTERSON @ MULLANPHY NB,PATTERSON RD,MULLANPHY RD,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.330705,38.804845,St. Louis County
-90.329044,38.808743,2958,269,9703,PARYNB,PATTERSON @ RYAN NB,PATTERSON RD,RYAN DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.329044,38.808743,St. Louis County
-90.326611,38.8115010000001,2959,269,9705,PAWRNB,PATTERSON @ WREN NB,PATTERSON RD,WREN DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.326611,38.811501,St. Louis County
-90.325454,38.812886,2960,269,9706,PAPANB,PATTERSON @ PATTERSON NB,PATTERSON RD,PATTERSON LN,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.325454,38.812886,St. Louis County
-90.3247029999999,38.8139840000001,2961,269,9707,PACPNB,PATTERSON @ CENTRAL PARKWAY NB,PATTERSON RD,CENTRAL PKWY,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.324703,38.813984,St. Louis County
-90.322436,38.8165440000001,2962,269,9709,PAJANB,PATTERSON @ JANA NB,PATTERSON RD,JANA DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.322436,38.816544,St. Louis County
-90.319015,38.8196520000001,2963,269,9710,PARANB,PATTERSON @ RANCHO NB,PATTERSON RD,RANCHO LN,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.319015,38.819652,St. Louis County
-90.3175899999999,38.8211150000001,2964,269,9711,PAWINB,PATTERSON @ WIETHAUPT NB,PATTERSON RD,WIETHAUPT RD,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.31759,38.821115,St. Louis County
-90.316228,38.8225110000001,2965,269,9712,PABTNB,PATTERSON @ BALTIC NB,PATTERSON RD,BALTIC DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.316228,38.822511,St. Louis County
-90.309273,38.825066,2966,269,9726,NEPTSB,NEW HALLS FERRY @ PATTERSON SB,NEW HALL FERRY,PATTERSON RD,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.309273,38.825066,St. Louis County
-90.304887,38.818267,2967,269,9727,NEYOSB,NEW HALLS FERRY @ YORKSHIRE SB,NEW HALL FERRY,YORKSHIRE DRIVE,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.304887,38.818267,St. Louis County
-90.3034509999999,38.816019,2968,269,9728,NFWESB,NEW HALLS FERRY @ WEDGEWOOD SB,NEW HALLS FERRY RD,WEDGWOOD DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.303451,38.816019,St. Louis County
-90.3016239999999,38.8131740000001,2969,269,9729,NEBRSB,NEW HALLS FERRY @ BRADWELL SB,NEW HALLS FERRY RD,BRADWELL DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.301624,38.813174,St. Louis County
-90.3010829999999,38.8127710000001,2970,269,9730,NHNENB,NEW HALLS FERRY @ NEW CASTLE NB,NEW HALLS FERRY,NEW CASTLE DR,71,3071,NS,NO,NO,NO,NO,YES,YES,29189,FLORISSANT,-90.301083,38.812771,St. Louis County
-90.3036059999999,38.8166140000001,2971,269,9731,NFWENB,NEW HALLS FERRY @ WEDGWOOD NB,NEW HALLS FERRY RD,WEDGWOOD DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.303606,38.816614,St. Louis County
-90.304468,38.8179900000001,2972,269,9732,NHCCNB,NEW HALLS FERRY @ CONCORD NB,NEW HALLS FERRY RD,CONCORD DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.304468,38.81799,St. Louis County
-90.3109249999999,38.8256460000001,2973,269,9733,PANHWB,PATTERSON @ NEW HALLS FERRY WB,PATTERSON RD,TURN LANE NEW HALLS FERRY TO PATTERSON,71,3071,FS,NO,NO,NO,NO,YES,NO,29189,ST LOUIS COUNTY,-90.310925,38.825646,St. Louis County
-90.3113279999999,38.825409,2974,269,9746,PASHEB,PATTERSON @ SHADOW ROCK EB,PATTERSON RD,SHADOW ROCK DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.311328,38.825409,St. Louis County
-90.316875,38.822075,2975,269,9747,PABASB,PATTERSON @ BALTIC SB,PATTERSON RD,BALTIC DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.316875,38.822075,St. Louis County
-90.317865,38.8210510000001,2976,269,9748,PAWISB,PATTERSON @ WIETHAUPT SB,PATTERSON RD,WIETHAUPT RD,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.317865,38.821051,St. Louis County
-90.319464,38.8194060000001,2977,269,9749,PARASB,PATTERSON @ RANCHO SB,PATTERSON RD,RANCHO LN,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.319464,38.819406,St. Louis County
-90.3224059999999,38.816766,2978,269,9750,PASHSB,PATTERSON @ SHERWOOD SB,PATTERSON RD,SHERWOOD DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.322406,38.816766,St. Louis County
-90.324711,38.8142120000001,2979,269,9752,PACESB,PATTERSON @ CENTRAL PARKWAY SB,PATTERSON RD,CENTRAL PKWY,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.324711,38.814212,St. Louis County
-90.3262329999999,38.8121140000001,2980,269,9753,PTFASB,PATTERSON @ FALCON SB,PATTERSON RD,FALCON DR,71,3071,NS,NO,NO,NO,NO,YES,YES,29189,FLORISSANT,-90.326233,38.812114,St. Louis County
-90.328828,38.809445,2981,269,9755,PAHUSB,PATTERSON @ HUMES SB,PATTERSON RD,HUMES LN,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.328828,38.809445,St. Louis County
-90.330708,38.805351,2982,269,9757,PAHLSB,PATTERSON @ HUNDLEY SB,PATTERSON RD,HUNDLEY DR,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.330708,38.805351,St. Louis County
-90.3367719999999,38.8080130000001,2983,269,9760,MUTYEB,MULLANPHY @ TYSON EB,MULLANPHY RD,TYSON DR,71,3071,NS,NO,NO,NO,NO,NO,NO,29189,FLORISSANT,-90.336772,38.808013,St. Louis County
-90.3399229999999,38.8099240000001,2984,269,9762,MUGREB,MULLANPHY @ GREELEY EB,MULLANPHY RD,GREELEY DR,71,3071,NS,NO,NO,NO,NO,NO,NO,29189,FLORISSANT,-90.339923,38.809924,St. Louis County
-90.34255,38.8115040000001,2985,269,9763,MULOEB,MULLANPHY @ LOVELAND EB,MULLANPHY RD,LOVELAND DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.34255,38.811504,St. Louis County
-90.3460039999999,38.813585,2986,269,9765,MUSHEB,MULLANPHY @ SHACKELFORD EB,MULLANPHY RD,SHACKELFORD RD,71,3071,FS,NO,YES,NO,NO,YES,YES,29189,FLORISSANT,-90.346004,38.813585,St. Louis County
-90.3537939999999,38.8106460000001,2987,269,9767,SHLISB,SHACKELFORD @ LINDSAY SB,SHACKELFORD RD,LINDSAY LN,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,FLORISSANT,-90.353794,38.810646,St. Louis County
-90.4018629999999,38.5673800000001,2988,269,9780,BISFWB,BIG BEND @ FILLMORE WB,BIG BEND BLVD,S FILLMORE AVE,56,3056,NS,NO,NO,NO,NO,YES,YES,29189,KIRKWOOD,-90.401863,38.56738,St. Louis County
-90.405453,38.5667490000001,2989,269,9781,BIKWWB,BIG BEND @ KIRKWOOD WB,BIG BEND BLVD,S KIRKWOOD RD,56,3056,NS,NO,NO,NO,YES,NO,YES,29189,KIRKWOOD,-90.405453,38.566749,St. Louis County
-90.408537,38.5667910000001,2990,269,9782,BIKIWB,BIG BEND @ KIRKWOOD WB,BIG BEND RD,S KIRKWOOD RD,"21, 56","3021, 3056",FS,NO,NO,NO,YES,NO,NO,29189,KIRKWOOD,-90.408537,38.566791,St. Louis County
-90.414164,38.566895,2991,269,9785,BIMAWB,BIG BEND @ MAEVILLE WB,BIG BEND RD,MAEVILLE DR,"21, 56","3021, 3056",FS,NO,NO,NO,NO,NO,NO,29189,KIRKWOOD,-90.414164,38.566895,St. Louis County
-90.416598,38.5669770000001,2992,269,9786,BISOWB,BIG BEND @ GEYER WB,BIG BEND RD,S GEYER RD,"21, 56","3021, 3056",FS,NO,NO,NO,NO,NO,YES,29189,KIRKWOOD,-90.416598,38.566977,St. Louis County
-90.416365,38.5668360000001,2993,269,9888,BISGEB,BIG BEND @ GEYER EB,BIG BEND RD,S GEYER RD,"21, 56","3021, 3056",NS,NO,NO,NO,NO,YES,YES,29189,KIRKWOOD,-90.416365,38.566836,St. Louis County
-90.413464,38.566803,2994,269,9889,BIMAEB,BIG BEND @ MAEVILLE EB,BIG BEND RD,MAEVILLE DR,"21, 56","3021, 3056",FS,NO,NO,NO,NO,YES,YES,29189,KIRKWOOD,-90.413464,38.566803,St. Louis County
-90.409093,38.5667030000001,2995,269,9891,BIMHEB,BIG BEND @ MARYHURST EB,BIG BEND RD,MARYHURST DR,"21, 56","3021, 3056",FS,NO,NO,NO,NO,NO,YES,29189,KIRKWOOD,-90.409093,38.566703,St. Louis County
-90.405858,38.566588,2996,269,9892,BIKIEB,BIG BEND @ KIRKWOOD EB,BIG BEND BLVD,S KIRKWOOD RD,56,3056,FS,NO,NO,NO,YES,NO,YES,29189,KIRKWOOD,-90.405858,38.566588,St. Louis County
-90.401871,38.5672500000001,2997,269,9893,BIMIEB,BIG BEND @ MILWAUKEE EB,BIG BEND BLVD,MILWAUKEE AVE,56,3056,FS,NO,YES,YES,NO,YES,YES,29189,KIRKWOOD,-90.401871,38.56725,St. Louis County
-90.3974669999999,38.567754,2998,269,9895,BIOPEB,BIG BEND @ BISHOPS GATE EB,BIG BEND BLVD,BISHOPS GATE LN,56,3056,FS,NO,NO,NO,NO,NO,YES,29189,KIRKWOOD,-90.397467,38.567754,St. Louis County
-90.233729,38.7859760000001,2999,269,9908,LURENB,LUSHER @ REDMAN NB,LUSHER RD,REDMAN AVE,71,3071,FS,NO,YES,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.233729,38.785976,St. Louis County
-90.2327339999999,38.788391,3000,269,9909,LUSINB,LUSHER @ SIESTA NB,LUSHER RD,SIESTA LN,71,3071,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.232734,38.788391,St. Louis County
-90.2312449999999,38.791973,3001,269,9911,LUVINB,LUSHER @ VICTORIAN VILLAGE NB,N LUSHER RD,N VICTORIAN VILLAGE DR,71,3071,NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.231245,38.791973,St. Louis County
-90.2006479999999,38.6245880000001,3002,269,9912,SP13WB,SPRUCE @ 13TH STREET WB,SPRUCE ST,S 13TH ST,"19, 97","3019, 3097",NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.200648,38.624588,St. Louis
-90.200525,38.624489,3003,269,9913,SP13EB,SPRUCE @ 13TH STREET EB,SPRUCE ST,S 13TH ST,"19, 97","3019, 3097",FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.200525,38.624489,St. Louis
-90.266113,38.7933340000001,3004,269,9917,PABJEB,PARKER @ BLACK JACK COURT EB,PARKER RD,BLACK JACK CT,78,3078,MB,NO,NO,NO,NO,NO,YES,29189,BLACK JACK,-90.266113,38.793334,St. Louis County
-90.27453,38.79344,3005,269,9918,PADGEB,PARKER @ DELMAR GARDENS NORTH EB,PARKER RD,DELMAR GARDENS NORTH,78,3078,NS,NO,NO,NO,NO,NO,YES,29189,BLACK JACK,-90.27453,38.79344,St. Louis County
-90.228357,38.72997,3006,269,9919,JEBEEB,JENNINGS STATION ROAD @ BELLEFONTAINE EB,JENNINGS STATION RD,BELLEFONTAINE RD,16,3016,NS,NO,NO,NO,NO,YES,YES,29189,BELLEFONTAINE NEIGHBORS,-90.228357,38.72997,St. Louis County
-90.26672,38.793463,3007,269,9920,PAOLWB,PARKER @ OLD HALLS FERRY WB,PARKER RD,OLD HALLS FERRY RD,78,3078,NS,NO,NO,NO,NO,,,29189,BLACK JACK,-90.26672,38.793463,St. Louis County
-90.342644,38.515404,3008,269,9971,LICNWB,LINDBERGH @ CONCORD WB,S LINDBERGH BLVD,E CONCORD RD,49,3049,FS,NO,YES,YES,NO,YES,YES,29189,GREEN PARK,-90.342644,38.515404,St. Louis County
-90.3436389999999,38.5200610000001,3009,269,9972,LIYUWB,LINDBERGH @ FLORI WB,S LINDBERGH BLVD,FLORI DR,49,3049,FS,NO,YES,YES,NO,YES,NO,29189,GREEN PARK,-90.343639,38.520061,St. Louis County
-90.348194,38.5224480000001,3010,269,9973,LIMUWB,LINDBERGH @ MUELLER WB,S LINDBERGH BLVD,MUELLER RD,49,3049,FS,NO,NO,NO,NO,NO,YES,29189,GREEN PARK,-90.348194,38.522448,St. Louis County
-90.3512009999999,38.5231870000001,3011,269,9974,LILNWB,LINDBERGH @ LIN FERRY WB,S LINDBERGH BLVD,LIN FERRY DR,49,3049,NS,NO,YES,YES,NO,YES,NO,29189,GREEN PARK,-90.351201,38.523187,St. Louis County
-90.353665,38.5234600000001,3012,269,10030,LITFEB,LINDBERGH @ TESSON FERRY EB,S LINDBERGH BLVD,TESSON FERRY RD,49,3049,FS,NO,YES,YES,YES,YES,YES,29189,GREEN PARK,-90.353665,38.52346,St. Louis County
-90.3516519999999,38.523084,3013,269,10031,LIBPEB,LINDBERGH @ BOHRER PARK EB,S LINDBERGH BLVD,BOHRER PARK RD,49,3049,FS,NO,YES,YES,NO,YES,NO,29189,GREEN PARK,-90.351652,38.523084,St. Louis County
-90.347901,38.5220890000001,3014,269,10032,LIMUEB,LINDBERGH @ MUELLER EB,S LINDBERGH BLVD,MUELLER RD,49,3049,NS,NO,NO,NO,NO,NO,YES,29189,GREEN PARK,-90.347901,38.522089,St. Louis County
-90.343551,38.5196720000001,3015,269,10033,LNYUEB,LINDBERGH @ FLORI EB,S LINDBERGH BLVD,COUWELS DR,49,3049,NS,NO,NO,NO,NO,NO,YES,29189,SAINT LOUIS COUNTY,-90.343551,38.519672,St. Louis County
-90.342021,38.51421,3016,269,10035,LICNEB,LINDBERGH @ CONCORD EB,S LINDBERGH BLVD,E CONCORD RD,49,3049,FS,NO,NO,NO,NO,NO,YES,29189,SAINT LOUIS COUNTY,-90.342021,38.51421,St. Louis County
-90.561069,38.650132,3017,269,10092,CLSONB,CLARKSON @ SOUTH OUTER FORTY NB,CLARKSON RD,S OUTER FORTY DR,91,3091,NS,NO,NO,NO,NO,NO,NO,29189,CHESTERFIELD,-90.561069,38.650132,St. Louis County
-90.268674,38.7721000000001,3018,269,10126,NHDUSB,NEW HALLS FERRY @ DUNN SB,NEW HALLS FERRY ROAD,DUN ROAD,"71, 78","3071, 3078",NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.268674,38.7721,St. Louis County
-90.263224,38.767792,3019,269,10127,NECCSB,NEW HALLS FERRY @ CENTRAL CITY SHOPPING CTR SB,NEW HALLS FERRY RD,CENTRAL CITY SHOPPING CTR,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.263224,38.767792,St. Louis County
-90.2625869999999,38.7672600000001,3020,269,10128,NHWOSB,NEW HALLS FERRY @ WOODWIND SB,NEW HALLS FERRY RD,WOODWIND DR,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.262587,38.76726,St. Louis County
-90.258654,38.76318,3021,269,10129,NEOLSB,HALLS FERRY @ OLD MANOR SB,HALLS FERRY RD,OLD MANOR RD,174X,4174,FS,NO,NO,NO,YES,NO,NO,29189,ST LOUIS COUNTY,-90.258654,38.76318,St. Louis County
-90.2578339999999,38.760815,3022,269,10130,HAIBSB,HALLS FERRY @ IBIS COURT SB,HALLS FERRY RD,IBIS CT,174X,4174,NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.257834,38.760815,St. Louis County
-90.2572939999999,38.7590000000001,3023,269,10131,HAHUSB,HALLS FERRY @ HUDSON SB,MO-AC,HUDSON RD,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.257294,38.759,St. Louis County
-90.255995,38.7548100000001,3024,269,10132,HFCASB,HALLS FERRY @ CAPITOL SB,HALLS FERRY RD,S CAPITOL DR,174X,4174,NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.255995,38.75481,St. Louis County
-90.2552919999999,38.7524970000001,3025,269,10133,HAEMSB,HALLS FERRY @ EMPIRE SB,MO-AC,EMPIRE DR,174X,4174,NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.255292,38.752497,St. Louis County
-90.254129,38.74854,3026,269,10134,HACHSB,HALLS FERRY @ CHAMBERS SB,HALLS FERRY RD,CHAMBERS RD,174X,4174,FS,NO,YES,YES,YES,YES,YES,29189,ST LOUIS COUNTY,-90.254129,38.74854,St. Louis County
-90.253722,38.7472300000001,3027,269,10135,HAHESB,HALLS FERRY @ HECHT SB,HALLS FERRY RD,HECHT AVE,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.253722,38.74723,St. Louis County
-90.251949,38.7414890000001,3028,269,10137,HALUSB,HALLS FERRY @ LUCAS-HUNT SB,HALLS FERRY RD,LUCAS AND HUNT RD,"64, 174X","3064, 4174",MB,NO,NO,NO,YES,YES,YES,29189,ST LOUIS COUNTY,-90.251949,38.741489,St. Louis County
-90.250597,38.738886,3029,269,10139,HADOSB,HALLS FERRY @ DORWOOD SB,HALLS FERRY RD,DORWOOD DR,"64, 174X","3064, 4174",FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.250597,38.738886,St. Louis County
-90.248677,38.735938,3030,269,10141,HFSTSB,HALLS FERRY @ ST. CYR SB,MO-AC,ST CYR RD,"64, 174X","3064, 4174",NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.248677,38.735938,St. Louis County
-90.247307,38.7338330000001,3031,269,10143,HAGLSB,HALLS FERRY @ GLEN GARDEN SB,HALLS FERRY RD,GLEN GARDEN DR,"64, 174X","3064, 4174",NS,NO,NO,NO,NO,NO,YES,29189,JENNINGS,-90.247307,38.733833,St. Louis County
-90.246095,38.7318250000001,3032,269,10144,HACOSB,HALLS FERRY @ COZENS SB,HALLS FERRY RD,COZENS AVE,"64, 174X","3064, 4174",FS,NO,NO,NO,NO,NO,YES,29189,JENNINGS,-90.246095,38.731825,St. Louis County
-90.246344,38.732648,3033,269,10145,HFCZNB,HALLS FERRY @ COZENS NB,HALLS FERRY RD,COZENS AVE,"64, 174X","3064, 4174",FS,NO,NO,NO,NO,NO,YES,29189,JENNINGS,-90.246344,38.732648,St. Louis County
-90.247009,38.7336570000001,3034,269,10146,NEGLNB,HALLS FERRY @ GLEN GARDEN NB,HALLS FERRY RD,GLEN GARDEN DR,"64, 174X","3064, 4174",NS,NO,NO,NO,NO,NO,YES,29189,JENNINGS,-90.247009,38.733657,St. Louis County
-90.248241,38.7355620000001,3035,269,10148,NECYNB,HALLS FERRY @ ST. CYR NB,HALLS FERRY RD,ST CYR RD,"64, 174X","3064, 4174",NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.248241,38.735562,St. Louis County
-90.2506529999999,38.7393210000001,3036,269,10150,NEDONB,HALLS FERRY @ DORWOOD NB,HALLS FERRY RD,DORWOOD DR,"64, 174X","3064, 4174",FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.250653,38.739321,St. Louis County
-90.252291,38.743046,3037,269,10152,NELUNB,HALLS FERRY @ LUCAS-HUNT NB,HALLS FERRY RD,LUCAS-HUNT RD,174X,4174,FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.252291,38.743046,St. Louis County
-90.2536949999999,38.7477440000001,3038,269,10154,NEHENB,HALLS FERRY @ HECHT NB,HALLS FERRY RD,HECHT AVE,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.253695,38.747744,St. Louis County
-90.254333,38.749918,3039,269,10155,NECHNB,HALLS FERRY @ CHAMBERS NB,HALLS FERRY RD,CHAMBERS RD,174X,4174,FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.254333,38.749918,St. Louis County
-90.255127,38.7524790000001,3040,269,10156,HAEMNB,HALLS FERRY @ EMPIRE NB,MO-AC,EMPIRE DR,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.255127,38.752479,St. Louis County
-90.2558549999999,38.754911,3041,269,10157,NECANB,HALLS FERRY @ CAPITOL NB,HALLS FERRY RD,S CAPITOL DR,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.255855,38.754911,St. Louis County
-90.257073,38.758853,3042,269,10158,NEHUNB,HALLS FERRY @ HUDSON NB,HALLS FERRY RD,HUDSON RD,174X,4174,NS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.257073,38.758853,St. Louis County
-90.25758,38.7605800000001,3043,269,10159,NEIBNB,HALLS FERRY @ IBIS COURT NB,HALLS FERRY RD,IBIS CT,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.25758,38.76058,St. Louis County
-90.258258,38.7626950000001,3044,269,10160,NEVONB,HALLS FERRY @ VORHOF NB,HALLS FERRY RD,VORHOF DR,174X,4174,FS,NO,NO,NO,YES,NO,YES,29189,ST LOUIS COUNTY,-90.258258,38.762695,St. Louis County
-90.2622489999999,38.7672010000001,3045,269,10161,NHWONB,NEW HALLS FERRY @ WOODWIND NB,NEW HALLS FERRY RD,WOODWIND DR,174X,4174,NS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.262249,38.767201,St. Louis County
-90.263559,38.768268,3046,269,10162,NECCNB,NEW HALLS FERRY @ CENTRAL CITY SHOPPING CTR NB,NEW HALLS FERRY RD,CENTRAL CITY SHOPPING CTR,174X,4174,FS,NO,NO,NO,NO,NO,YES,29189,FERGUSON,-90.263559,38.768268,St. Louis County
-90.2684369999999,38.772183,3047,269,10163,NEDUNB,NEW HALLS FERRY @ DUNN NB,NEW HALLS FERRY ROAD,DUNN ROAD,"71, 78","3071, 3078",FS,NO,NO,NO,NO,NO,YES,29189,ST LOUIS COUNTY,-90.268437,38.772183,St. Louis County
-90.293524,38.5814300000001,3048,269,10278,HAEISB,HAMPTON @ EICHELBERGER SB,HAMPTON AVE,EICHELBERGER ST,90,3090,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.293524,38.58143,St. Louis
-90.293944,38.579151,3049,269,10279,HARHSB,HAMPTON @ RHODES SB,HAMPTON AVE,RHODES AVE,90,3090,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.293944,38.579151,St. Louis
-90.29418,38.577905,3050,269,10280,HAHHSB,HAMPTON @ HOLLY HILLS SB,HAMPTON AVE,HOLLY HILLS AVE,90,3090,FS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.29418,38.577905,St. Louis
-90.295845,38.5715720000001,3051,269,10285,HARONB,HAMPTON @ ROBERT NB,HAMPTON AVE,ROBERT AVE,90,3090,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.295845,38.571572,St. Louis
-90.294675,38.574194,3052,269,10287,HALONB,HAMPTON @ LOUGHBOROUGH NB,HAMPTON AVE,LOUGHBOROUGH AVE,90,3090,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.294675,38.574194,St. Louis
-90.2940189999999,38.5778500000001,3053,269,10291,HAHHNB,HAMPTON @ HOLLY HILLS NB,HAMPTON AVE,HOLLY HILLS AVE,90,3090,NS,NO,NO,NO,NO,NO,YES,29510,ST LOUIS,-90.294019,38.57785,St. Louis
-90.293684,38.5797000000001,3054,269,10293,HAMLNB,HAMPTON @ MILENTZ NB,HAMPTON AVE,MILENTZ AVE,90,3090,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.293684,38.5797,St. Louis
-90.2931629999999,38.5825540000001,3055,269,10295,HAEINB,HAMPTON @ EICHELBERGER NB,HAMPTON AVE,EICHELBERGER ST,90,3090,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.293163,38.582554,St. Louis
-90.292908,38.5840230000001,3056,269,10297,HADLNB,HAMPTON @ DELOR NB,HAMPTON AVE,DELOR ST,90,3090,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.292908,38.584023,St. Louis
-90.309564,38.591709,3057,269,10311,JALDNB,JAMIESON @ LANSDOWNE NB,N JAMIESON AVE,N LANSDOWNE AVE,16,3016,FS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.309564,38.591709,St. Louis
-90.236504,38.597878,3058,269,10316,COGRSB,GRAVOIS @ COMPTON SB,GRAVOIS AVE,S COMPTON AVE,10,3010,NS,NO,NO,NO,NO,YES,YES,29510,ST LOUIS,-90.236504,38.597878,St. Louis
-90.405839,38.632663,3059,269,10344,LICLSB,LINDBERGH @ CLAYTON SB,S LINDBERGH BLVD,CLAYTON RD,49,3049,FS,NO,YES,YES,YES,YES,YES,29189,FRONTENAC,-90.405839,38.632663,St. Louis County
-90.405921,38.6288910000001,3060,269,10345,LILBSB,LINDBERGH @ COUNTY LIBRARY SB,S LINDBERGH BLVD,OPP COUNTY LIBRARY,49,3049,FS,NO,NO,NO,NO,NO,YES,29189,SAINT LOUIS COUNTY,-90.405921,38.628891,St. Louis County
-90.405954,38.6263430000001,3061,269,10346,LILISB,LINDBERGH @ LITZSINGER SB,LINDBERGH BLVD,LITZSINGER RD,49,3049,FS,NO,NO,NO,NO,NO,YES,29189,LADUE,-90.405954,38.626343,St. Louis County
-90.406022,38.62273,3062,269,10347,LIHWSB,LINDBERGH @ HUNTLEIGH WOODS SB,S LINDBERGH BLVD,HUNTLEIGH WOODS,49,3049,NS,NO,NO,NO,NO,NO,YES,29189,LADUE,-90.406022,38.62273,St. Louis County
-90.4061619999999,38.6019860000001,3063,269,10361,LIHLNB,LINDBERGH @ HUNTLEIGH NB,N KIRKWOOD RD,HUNTLEIGH DR,49,3049,NS,NO,NO,NO,NO,NO,YES,29189,KIRKWOOD,-90.406162,38.601986,St. Louis County
-90.40581,38.622667,3064,269,10366,LIHWNB,LINDBERGH @ HUNTLEIGH WOODS NB,S LINDBERGH BLVD,HUNTLEIGH WOODS,49,3049,FS,NO,NO,NO,NO,NO,YES,29189,LADUE,-90.40581,38.622667,St. Louis County
