Stop ID,Stop Name,Location
2402009,ON TRUMAN AT HOCKER WESTBOUND,"(39.093551, -94.409044)"
2402000,ON 24 HWY AT DOVER EASTBOUND,"(39.11836, -94.378868)"
5600068,ON WORNALL AT 83RD TERRACE SOUTHBOUND,"(38.976984, -94.595035)"
5100126,ON ROANOKE PKWY AT BELLEVIEW SOUTHEASTBOUND,"(39.043443, -94.598337)"
290091,ON GRAND AT 12TH SOUTHBOUND,"(39.099025, -94.581015)"
D9908,Sterling / Sterling,"(39.04718, -94.447517)"
5400176,ON PASEO AT 82ND SOUTHBOUND,"(38.978389, -94.567204)"
1090014,ON 9TH AT DENVER WESTBOUND,"(39.101601, -94.521145)"
2911517,ON US 24 HWY AT COGAN LANE SB,"(39.112977, -94.390074)"
1020025,ON CENTRAL AT FEREE WESTBOUND,"(39.100461, -94.634167)"
1550091,ON CLEVELAND AT 53RD SOUTHBOUND,"(39.029762, -94.541217)"
1161401,ON STADIUM DR AT VILLAGE WEST PKWY WB,"(39.125807, -94.831955)"
1040031,ON 10TH AT RAY SOUTHBOUND,"(39.093948, -94.635454)"
1750073,ON STATE LINE AT MEADOWLAKE NORTHBOUND,"(38.989864, -94.607912)"
7100174,ON PROSPECT AT 53RD SOUTHBOUND,"(39.030225, -94.555025)"
2700037,ON 27TH BETWEEN WALROND WESTBOUND NEARSIDE,"(39.076921, -94.545835)"
401178,ON 119TH AT SWITZER WESTBOUND FARSIDE,"(38.912951, -94.705399)"
1200186,ON JACKSON AT 20TH SOUTHBOUND,"(39.087376, -94.533622)"
1040108,ON 10TH AT GRANDVIEW BLVD NORTHBOUND,"(39.111681, -94.63519)"
1732515,ON CHOUTEAU AT DERAMUS SB,"(39.136055, -94.527689)"
2840071,ON NOLAND AT OSAGE/PARTRIDGE SOUTHBOUND,"(39.066348, -94.41493)"
290144,ON AMBASSADOR DR AT 110TH ST NORTHBOUND FARSIDE,"(39.290914, -94.679762)"
3000036,ON LEXINGTON AT OLIVE WESTBOUND,"(39.11099, -94.553372)"
7100075,TRUMAN AT BROOKLYN FARESIDE WB,"(39.094949, -94.556331)"
5600085,ON WORNALL AT 99TH SOUTHBOUND,"(38.948684, -94.596356)"
2960042,ON BLUE RIDGE BLVD AT 113TH ST SOUTHBOUND,"(38.919004, -94.510467)"
3100052,ON JACKSON AT 33RD NORTHBOUND,"(39.065559, -94.534565)"
31006,ON US40HWY EASTBOUND FARSIDE STERLING,"(39.049344, -94.447031)"
1750029,ON 75TH AT WAYNE WESTBOUND,"(38.991346, -94.568659)"
1030013,ON 7TH ST AT MANORCREST NORTHBOUND,"(39.139182, -94.622079)"
390108,ON JC NICHOLS AT 43RD ST NORTHBOUND,"(39.049278, -94.588203)"
1042504,ON STRONG AT 42ND WB,"(39.075002, -94.677264)"
23534,ON 35TH AT QUINCY WB,"(39.061787, -94.524147)"
14202,ON NORTH OAK AT 51ST SB,"(39.186228, -94.576698)"
3700052,ON BURLINGTON AT 29TH AVE SOUTHBOUND,"(39.149813, -94.580447)"
113025,ON LEAVENWORTH RD  AT N  63RD ST  EASTBOUND,"(39.143015, -94.72439)"
2700135,ON 27TH AT POPLAR EASTBOUND NEARSIDE,"(39.076197, -94.52596)"
2960013,ON BANNISTER AT WHITE WESTBOUND,"(38.952889, -94.519069)"
1183,ON 18TH AT MINNESOTA SOUTHBOUND,"(39.115615, -94.649419)"
25082,ON TROOST AT 8700 SOUTHBOUND,"(38.969169, -94.576818)"
2800259,ON 42ND AT 10500 E 42ND ST EASTBOUND,"(39.046335, -94.455302)"
3700136,ON N OAK AT 74TH NB,"(39.228381, -94.576033)"
4700169,ON CLEAVER II BLVD AT ROCKHILL EB,"(39.041844, -94.578787)"
5300129,ON SWOPE PKWY BTWN 61ST AND 62ND SB,"(39.015008, -94.542251)"
1070127,ON MISSION AT SENECA SOUTHBOUND,"(39.049236, -94.621345)"
1060034,ON QUINDARO AT 8TH WESTBOUND,"(39.132803, -94.62938)"
2800089,ON STERLING AT 48TH TERRACE SOUTHBOUND,"(39.033873, -94.448283)"
1930079,ON LEXINGTON AT RIVER EASTBOUND,"(39.091558, -94.427456)"
26004,ON TROOST AT 27TH SB,"(39.077601, -94.571059)"
2851507,ON WALNUT AT RIVER EASTBOUND,"(39.090157, -94.425985)"
390139,ON 39TH AT TRACY EASTBOUND,"(39.055951, -94.569874)"
2800023,ON BLUE RIDGE BLVD AT FAIRLANE NORTHBOUND,"(38.948373, -94.508046)"
951629,ON 95TH AT ROE EASTBOUND,"(38.956717, -94.639226)"
3000077,ON MAPLE AT MISSOURI NORTHBOUND,"(39.109104, -94.558394)"
4700193,ON SNI-A-BAR AT EASTERN EASTBOUND,"(39.036101, -94.499369)"
31003,ON 43RD EASTBOUND NEARSIDE STERLING,"(39.044109, -94.447985)"
6300100,ON MANCHESTER AT 63RD NORTHBOUND,"(39.010248, -94.495784)"
6601622,ON ANTIOCH AT W 81ST SOUTHBOUND,"(38.982234, -94.686441)"
1070081,ON 7TH AT KANSAS NORTHBOUND,"(39.087433, -94.625784)"
1211204,ON JACKSON AT 39TH ST NB,"(39.054994, -94.535079)"
1070038,ON 7TH AT TENNY SOUTHBOUND,"(39.106422, -94.626836)"
1011302,ON STATE AVE AT CAMPUS DR EB,"(39.116545, -94.746606)"
1360024,ON N PROSPECT AT 68TH TERR NB,"(39.217618, -94.548462)"
5600176,ON WORNALL AT MEYER NB,"(39.012262, -94.593134)"
5400036,ON PASEO AT 59TH NORTHBOUND,"(39.019321, -94.569543)"
1350041,ON SWIFT AT E 12TH AVE SOUTHBOUND,"(39.130589, -94.577516)"
17109,ON PROSPECT AT 78TH NORTHBOUND,"(38.98494, -94.557515)"
1030032,ON 3RD ST  AT EDGERTON SOUTHBOUND,"(39.12862, -94.616187)"
1211207,ON JACKSON AT 27TH ST,"(39.07642, -94.534047)"
1040082,ON METROPOLITAN AT 22ND EASTBOUND,"(39.072837, -94.653556)"
487171,ON NALL AT 61ST STREET SOUTHBOUND,"(39.018634, -94.649144)"
1030008,ON 3RD ST  AT GARFIELD NORTHBOUND,"(39.12642, -94.616041)"
1831501,ON NOLAND AT SEA SB,"(39.08283, -94.413868)"
3100073,ON 31ST AT GARFIELD EASTBOUND,"(39.070019, -94.558739)"
1010130,ON 4TH AT WASHINGTON NORTHBOUND,"(39.118341, -94.618677)"
25171,ON TROOST AT 48TH ST / UMKC NORTHBOUND,"(39.040429, -94.572968)"
2400099,ON ADMIRAL AT CHERRY EASTBOUND,"(39.105096, -94.575869)"
1011317,ON VILLAGE WEST PKWY AT PRAIRIE CROSSING SEB,"(39.123487, -94.82436)"
2700092,ON PERSHING AT MAIN EB,"(39.083933, -94.583887)"
1210116,ON INDEPENDENCE AVE AT BRIGHTON WB,"(39.105432, -94.523914)"
6601532,ON ANTIOCH ROAD AT 71ST ST NB,"(39.000288, -94.686316)"
4700174,ON CLEAVER II BLVD AT 1525 E CLEAVER II BLVD EB,"(39.042017, -94.565847)"
5751540,ON QUIVIRA AT 91ST SB,"(38.963902, -94.723664)"
7100067,ON PROSPECT AT 23RD NORTHBOUND,"(39.084216, -94.552095)"
26020,ON TROOST AT EMANUEL CLEAVER II NB,"(39.041824, -94.572885)"
80001,ON 18TH ST AT WOODLAND EB,"(39.091078, -94.561153)"
2400059,ON INDEPENDENCE AVE AT BENTON WESTBOUND,"(39.106169, -94.544378)"
5100051,ON WESTPORT AT MILL EASTBOUND,"(39.052305, -94.592448)"
5600139,ON WORNALL AT 100TH TERRACE NORTHBOUND,"(38.946398, -94.596354)"
1070033,ON 7TH BETWEEN ANN AND BARNETT SB,"(39.113262, -94.626876)"
951642,ON 95TH ST AT WENONGA WESTBOUND,"(38.956952, -94.626373)"
282513,ON BLUE RIDGE BLVD AT HOLIDAY DRIVE NORTHBOUND,"(38.914676, -94.514367)"
5461526,ON NIEMAN ROAD AT 69TH SOUTHBOUND,"(39.003694, -94.714541)"
5400065,ON PASEO AT CLEAVER II BLVD  NB,"(39.041939, -94.568049)"
1211506,ON N CHOUTEAU TRFY AT 49TH TERR SB,"(39.183847, -94.541068)"
1031537,ON W 3RD AT BROADWAY BLVD WB,"(39.108935, -94.588281)"
2910005,ON DOVER AT 24 HWY SOUTHBOUND,"(39.117859, -94.378603)"
213,ON 12TH AT CHARLOTTE WESTBOUND NEARSIDE,"(39.099646, -94.573268)"
2900510,ON PRAIRIE VIEW AT 70TH SOUTHBOUND,"(39.22234, -94.649788)"
25131,ON 95TH AT BALES WESTBOUND,"(38.954493, -94.547962)"
1031527,ON JAMES AT LYON EASTBOUND,"(39.105584, -94.611122)"
7100017,ON PROSPECT AT 70TH NORTHBOUND,"(38.999758, -94.55675)"
1010076,ON LEAVENWORTH RD AT N 56TH EASTBOUND,"(39.142954, -94.709112)"
1750051,ON STATE LINE AT 7920 SB,"(38.985214, -94.60822)"
2800018,ON BLUE RIDGE BLVD AT 103RD TERRACE NORTHBOUND,"(38.937273, -94.508524)"
1070056,ON RAINBOW AT 39TH SOUTHBOUND FARSIDE,"(39.056986, -94.611962)"
5751574,ON 75TH ST AT RIGGS WB FS,"(38.993179, -94.662552)"
1834,ON NORFLEET AT NE 40TH SB,"(39.167041, -94.426478)"
1200145,ON TRUMAN AT BENTON BLVD EASTBOUND,"(39.094413, -94.544788)"
2920002,ON FOREST AT 15TH ST SOUTHBOUND,"(39.090963, -94.436554)"
121208,ON HARDESTY AT 23RD ST NORTHBOUND FARSIDE,"(39.083457, -94.519819)"
2800202,ON GRAND AT 26TH SOUTHBOUND,"(39.079504, -94.583231)"
1040094,ON 10TH AT SHAWNEE NORTHBOUND,"(39.08575, -94.635207)"
951613,ON 95TH AT DICE LANE,"(38.956211, -94.754908)"
5400160,ON PASEO AT 67TH SOUTHBOUND,"(39.005674, -94.564082)"
121206,ON HARDESTY AT 26TH ST NB,"(39.078018, -94.520122)"
25002,ON 12TH BETWEEN BALTIMORE AND MAIN EASTBOUND,"(39.09991, -94.583611)"
6300042,ON 63RD AT MAIN WESTBOUND,"(39.013897, -94.588279)"
1061501,ON 3RD ST AT WASHINGTON NORTHBOUND NEARSIDE,"(39.118422, -94.615997)"
113003,ON 47TH ST  AT GARFIELD AVE NORTHBOUND,"(39.126294, -94.686408)"
57174,ON WORNALL AT CENTRAL NORTHBOUND - AVILA COLLEGE,"(38.913024, -94.59347)"
116183,ON FRANCE FAMILY DRIVER AT NEBRASKA FURNITURE MART,"(39.122467, -94.81714)"
8121507,ON ANTIOCH ROAD AT 96TH ST NB,"(38.955094, -94.686166)"
5817,ON MAIN AT 39TH SB,"(39.056411, -94.586186)"
1090088,ON 12TH BETWEEN HARDESTY & DRURY EB,"(39.097651, -94.518607)"
6611527,ON S STRANG LINE ROAD AT 119TH PLAZA NORTHBOUND,"(38.910688, -94.76706)"
5751587,ON 75TH AT MISSION RD EASTBOUND NEARSIDE,"(38.993148, -94.631067)"
5100226,ON ROANOKE PKWY AT 45TH SOUTHEASTBOUND,"(39.045003, -94.599686)"
562305,ON BROOKSIDE AT MEYER SB,"(39.012568, -94.592221)"
1060023,ON 7TH AT WASHINGTON NORTHBOUND,"(39.118373, -94.626734)"
2401089,ON WINNER AT SCOTT EASTBOUND,"(39.086513, -94.438969)"
282323,ON LONGVIEW ROAD AT WINCHESTER AVE EASTBOUND,"(38.915219, -94.510422)"
1040026,ON 10TH AT RIDGE SOUTHBOUND,"(39.102368, -94.635511)"
5400134,ON PASEO AT 41ST SOUTHBOUND,"(39.052561, -94.567776)"
5461511,ON COLLEGE BLVD AT S GREENWOOD ST EASTBOUND,"(38.927221, -94.749741)"
1060045,ON QUINDARO AT 20TH WESTBOUND,"(39.13904, -94.652374)"
1020077,ON WESTVIEW AT TAUROMEE NORTHBOUND,"(39.112277, -94.658684)"
6985,ON FRONT ST AT EVERGY EB,"(39.130783, -94.525713)"
1040058,ON STRONG AT 41ST WESTBOUND,"(39.075145, -94.675649)"
1040061,ON 40TH AT RUBY SOUTHBOUND,"(39.071494, -94.674915)"
101002,ON MINNESOTA AVE AT 7TH STREET EB,"(39.115464, -94.62653)"
1041304,ON 21ST BETWEEN METROPOLITAN AND RUBY NORTHBOUND,"(39.07234, -94.651734)"
3100022,ON 31ST AT BROOKLYN WESTBOUND,"(39.070059, -94.55739)"
1021510,ON N 6TH STREET AT SANDUSK SB,"(39.111289, -94.624014)"
1292500,ON BOARDWALK AT 8500 SB,"(39.247511, -94.655268)"
1200188,ON JACKSON AT 23RD SOUTHBOUND,"(39.083782, -94.533802)"
290054,ON GRAND AT 12TH NORTHBOUND,"(39.09978, -94.58085)"
102159,ON N 6TH STREET AT TAUROMEE SB,"(39.112134, -94.624042)"
2400029,ON 24 HWY AT BROOKSIDE WESTBOUND,"(39.10353, -94.469048)"
2220046,ON SOUTHWEST BLVD AT 27TH ST SOUTHBOUND,"(39.078953, -94.600034)"
1060061,ON 27TH AT BROWN SOUTHBOUND,"(39.143, -94.659204)"
2800314,ON BLUE RIDGE BLVD AT 77TH SOUTHBOUND,"(38.984451, -94.483241)"
25036,ON TROOST AT 43RD SOUTHBOUND,"(39.04877, -94.572626)"
272505,ON PERSHING BETWEEN MCGEE & GRAND WB,"(39.084235, -94.581516)"
3807,ON MEXICO CITY AVE AT PARIS NB,"(39.304192, -94.718678)"
place_135stl,135th & State Line,"(38.881528, -94.606737)"
306207,ON BAKER AT 1361 NORTHBOUND MIDBLOCK,"(39.090471, -94.395037)"
7100034,ON PROSPECT AT 55TH NORTHBOUND FARSIDE,"(39.026681, -94.555097)"
6601555,COURTESY ON COLLEGE BLVD AT QUIVIRA WB,"(38.927569, -94.723291)"
place_7minn,7th & Minnesota MetroCenter,"(39.115463, -94.626691)"
1080219,ON INDIANA AT 20TH SOUTHBOUND,"(39.087518, -94.542817)"
1040089,ON 12TH AT METROPOLITAN NORTHBOUND,"(39.072065, -94.640156)"
1060081,ON 7TH AT TROUP SOUTHBOUND,"(39.127637, -94.626904)"
1020022,ON CENTRAL AT SIMPSON WESTBOUND,"(39.102671, -94.627502)"
1210010,ON CLEVELAND AT CLEAVER II BLVD NB,"(39.038631, -94.540567)"
6300003,ON BLUE RIDGE BETWEEN 63RD & 63TER SB,"(39.008668, -94.482099)"
1031544,ON JAMES AT RIVERVIEW NORTHBOUND,"(39.107481, -94.61229)"
540012,ON 85TH ST AT MAIN EB,"(38.973971, -94.590587)"
1070086,ON 7TH AT TENNY NORTHBOUND,"(39.106394, -94.626725)"
23509,ON 35TH AT ASKEW EASTBOUND NEARSIDE,"(39.062193, -94.541897)"
2800050,ON BLUE RIDGE BLVD AT 79TH NORTHBOUND,"(38.980542, -94.486003)"
2921510,ON WILSON BTWN ARLINGTON AND EVANSTON EB,"(39.10661, -94.462979)"
475181,ON QUIVIRA AT 77TH NORTHBOUND NEARSIDE,"(38.987757, -94.723517)"
25212,ON TROOST AT 18TH NORTHBOUND,"(39.091823, -94.570191)"
5400014,ON PASEO AT 79TH NORTHBOUND,"(38.984091, -94.566389)"
1750091,ON 75TH BETWEEN WAYNE & HIGHLAND EB,"(38.991211, -94.568204)"
1231206,ON 22ND ST AT HOLMES WESTBOUND FARSIDE,"(39.086493, -94.576239)"
1080118,ON INDIANA AT 45TH NORTHBOUND,"(39.044169, -94.544867)"
85172,ON 85TH AT MADISON/BELLEVIEW WESTBOUND,"(38.974513, -94.60162)"
2400126,ON INDEPENDENCE AVE AT VAN BRUNT EASTBOUND,"(39.105405, -94.52624)"
1200048,ON 12TH AT BENTON BLVD WESTBOUND,"(39.098651, -94.544366)"
401174,ON 119TH AT HAYES EASTBOUND,"(38.912746, -94.690033)"
1562309,ON 103RD AT MADISON WESTBOUND,"(38.941806, -94.603928)"
2800281,ON 47TH AT APPLETON WESTBOUND,"(39.037076, -94.450866)"
1131531,ON GEORGIA AT 44TH TERR WB,"(39.136195, -94.682727)"
390069,ON 39TH AT SUMMIT WESTBOUND,"(39.056988, -94.595954)"
15161,ON HOLMES AT 13TH NORTHBOUND NEARSIDE,"(39.098224, -94.575056)"
5600149,ON WORNALL AT 90TH NORTHBOUND,"(38.965264, -94.595456)"
200,EAST VILLAGE - BAY J,"(39.099653, -94.573438)"
2800071,ON BLUE RIDGE CUT OFF AT 57TH TERRACE NORTHBOUND,"(39.019087, -94.481543)"
1070002,ON 38TH AT 1150 N 38TH NORTHBOUND,"(39.117819, -94.673177)"
18184,ON E 67TH ST AT JACKSON WESTBOUND NEARSIDE,"(39.004488, -94.53792)"
5600063,ON WORNALL AT 78TH SOUTHBOUND,"(38.986995, -94.594521)"
293155,ON TRUMAN ROAD AT BAKER EB,"(39.093038, -94.395857)"
390181,ON KENSINGTON AT 44TH SOUTHBOUND,"(39.045861, -94.533413)"
6781500,ON SHAWNEE MISSION PARKWAY AT ANTIOCH RD EB,"(39.014807, -94.685606)"
5400028,ON PASEO AT WOODLAND NORTHBOUND,"(39.007115, -94.565632)"
6300034,ON 63RD AT PASEO WESTBOUND,"(39.013059, -94.568062)"
7100180,ON PROSPECT AT 59TH SOUTHBOUND,"(39.01919, -94.555855)"
282536,ON BLUE RIDGE BLVD AT 9300 BLUE RIDGE SOUTHBOUND,"(38.955215, -94.506913)"
5710125,ON 85TH AT HOLMES WESTBOUND,"(38.973832, -94.580453)"
1210701,ON CHOUTEAU AT 33RD ST SB,"(39.15437, -94.5364)"
3100059,ON 31ST AT MCGEE EASTBOUND,"(39.070833, -94.581367)"
1350077,ON ARMOUR AT OZARK EASTBOUND,"(39.144075, -94.565049)"
1131502,ON LEAVENWORTH RD AT 103RD TERR WB,"(39.143201, -94.81336)"
5461506,ON COLLEGE BLVD AT S GREENWOOD ST WESTBOUND FS,"(38.927507, -94.750131)"
2490003,ON STATE LINE AT 88TH ST SOUTHBOUND FARSIDE,"(38.968466, -94.608338)"
5100115,ON BROADWAY AT ARMOUR SOUTHBOUND,"(39.064026, -94.590409)"
7100178,ON PROSPECT AT 57TH SOUTHBOUND,"(39.023, -94.555458)"
1090006,ON 12TH AT BELMONT WESTBOUND,"(39.097563, -94.509824)"
1604,METRO CENTER ON MAIN AT 12TH ST SB,"(39.099829, -94.583256)"
291913,ON MAIN AT 15TH ST EASTBOUND,"(38.888913, -94.527785)"
114045,ON STATE AVE  AT N  55TH ST  EASTBOUND,"(39.116516, -94.705264)"
1161406,ON N 110TH ST AT VILLAGE WEST APTS SB,"(39.127334, -94.835239)"
390024,ON 39TH AT CLEVELAND WESTBOUND,"(39.055055, -94.539974)"
5300032,ON GILLHAM RD AT GILLHAM PLAZA NB,"(39.066978, -94.579237)"
1750078,ON 75TH AT JEFFERSON EASTBOUND,"(38.992515, -94.597424)"
571723,ON WORNALL AT 124TH ST SOUTHBOUND FARSIDE,"(38.902573, -94.59442)"
951624,ON 95TH AT FOSTER/RILEY EASTBOUND FARSIDE,"(38.956567, -94.672092)"
1350068,ON SWIFT AT E 13TH AVE NORTHBOUND,"(39.132255, -94.577354)"
2911520,ON US 24 HWY AT FARVIEW EB,"(39.121202, -94.368894)"
23526,ON 35TH AT WOODLAND WB,"(39.062991, -94.562292)"
2921503,ON N SPRING AT 301 SPRING ST NB,"(39.100569, -94.419451)"
2700030,ON 27TH AT JACKSON WESTBOUND,"(39.076542, -94.533992)"
1020050,ON CENTRAL AT WILSON EASTBOUND,"(39.104241, -94.644875)"
519187,ON MUR-LEN AT 133RD NORTHBOUND NEARSIDE,"(38.887742, -94.779454)"
540019,ON PASEO AT 85TH ST NB,"(38.97322, -94.567287)"
1200176,ON 12TH AT ASKEW EASTBOUND,"(39.098384, -94.54002)"
1040104,ON 10TH AT FORD NB,"(39.104931, -94.635392)"
123003,ON SW BLVD AT 29TH ST NB,"(39.075409, -94.603066)"
2800110,ON 42ND AT 10100 E 42ND ST WB,"(39.046852, -94.45948)"
4707,ON BLUE RIDGE CUTOFF AT 40TH TERR NB,"(39.049498, -94.475532)"
1320036,ON ARMOUR AT ERIE WESTBOUND NEARSIDE,"(39.142285, -94.575904)"
1070043,ON 7TH AT KANSAS SOUTHBOUND,"(39.087307, -94.626076)"
17101,ON PROSPECT AT 77TH ST SB,"(38.987282, -94.557522)"
2842500,ON 42ND TERR AT NOLAND WB,"(39.043988, -94.415161)"
1062511,ON 34TH AT HASKELL SB,"(39.132551, -94.668857)"
113029,ON N  47TH ST  AT LAFAYETTE AVE  SOUTHBOUND,"(39.129082, -94.68687)"
390048,ON 39TH AT OLIVE WESTBOUND,"(39.055567, -94.555609)"
1211212,ON JACKSON AT 31ST ST SB,"(39.069382, -94.534552)"
11618,ON PARALLEL PKWY  AT 57TH  ST EASTBOUND,"(39.128393, -94.709936)"
6601512,ON MASTIN AT COLLEGE NB,"(38.927832, -94.700472)"
116188,ON PARALLEL AT 60TH WESTBOUND,"(39.128664, -94.71701)"
1831508,ON LEES SUMMIT AT 28TH TERR NB,"(39.068488, -94.390949)"
4700034,ON CLEAVER II BLVD AT TROOST WB,"(39.041739, -94.573337)"
3100082,ON 31ST AT ASKEW EASTBOUND,"(39.069433, -94.541503)"
1420014,ON N OAK AT WOODLAND DR NB,"(39.19897, -94.576347)"
3000010,ON ST JOHN AT LAWNDALE WESTBOUND,"(39.112374, -94.515072)"
3000085,ON BELLEFONTAINE AT ANDERSON NORTHBOUND,"(39.111555, -94.546608)"
7100052,ON PROSPECT AT 35TH NORTHBOUND MIDBLOCK,"(39.061991, -94.553166)"
5461521,ON NIEMAN RD AT 74TH ST NB,"(38.995124, -94.714353)"
2360031,ON ANTIOCH AT 59TH NORTHBOUND,"(39.200601, -94.548527)"
5400059,ON ARMOUR AT TROOST WESTBOUND,"(39.06329, -94.571557)"
107177,ON ROE AT 48TH SOUTHBOUND,"(39.039328, -94.640157)"
5751570,ON 75TH AT CONSER ST WB,"(38.993151, -94.673435)"
2800327,ON BLUE RIDGE BLVD AT 85TH TERR SOUTHBOUND,"(38.968038, -94.498011)"
290011,ON PRAIRIE VIEW AT 77TH TERR SOUTHBOUND,"(39.235468, -94.658966)"
1060051,ON BROWN AT 30TH WESTBOUND,"(39.142991, -94.661759)"
1750021,ON 75TH AT COLLEGE WESTBOUND,"(38.990475, -94.549045)"
5700199,ON 75TH AT GRAND EASTBOUND,"(38.991986, -94.587357)"
2800325,ON BLUE RIDGE BLVD AT 8414 BLUE RIDGE BLVD SB,"(38.970292, -94.495868)"
1930001,ON SWOPE AT PEMBROKE NORTHBOUND,"(39.079141, -94.369506)"
5600157,ON WORNALL AT 83RD TERRACE NORTHBOUND,"(38.97711, -94.59488)"
4021808,ON RENNER BLVD AT 113TH SOUTHBOUND / AMAZON,"(38.922275, -94.779692)"
951662,ON RENNER BLVD AT 94TH/I-435 NORTHBOUND,"(38.959912, -94.779428)"
1930022,ON TRUMAN AT MAIN WESTBOUND,"(39.093803, -94.415508)"
110030,ON 18TH AT HIGHLAND EASTBOUND,"(39.091107, -94.562279)"
1750056,ON STATE LINE AT 84TH TERRACE SOUTHBOUND NEARSIDE,"(38.975214, -94.608425)"
1070064,ON RAINBOW AT OLATHE BLVD  NORTHBOUND,"(39.054427, -94.611762)"
571734,ON WORNALL AT 126TH NORTHBOUND NEARSIDE,"(38.898689, -94.594558)"
5461514,ON W 75TH STREET AT QUIVIRA ROAD WESTBOUND,"(38.992903, -94.722918)"
25139,ON TROOST AT 8701 NORTHBOUND,"(38.967763, -94.576735)"
121201,ON 12TH ST AT VAN BRUNT EB,"(39.097913, -94.526263)"
5500007,ON BLUE RIDGE BLVD AT HOLIDAY DRIVE SOUTHBOUND,"(38.914665, -94.514557)"
5100005,ON STATE LINE AT 88TH NORTHBOUND,"(38.968486, -94.607989)"
5600046,ON BROOKSIDE AT 58TH SB,"(39.022426, -94.587184)"
2400063,ON INDEPENDENCE AVE AT OLIVE WESTBOUND,"(39.106454, -94.553618)"
7100165,ON PROSPECT AT 43RD SOUTHBOUND,"(39.047934, -94.554052)"
4700014,ON SNI-A-BAR AT 7150 SNI-A-BAR WESTBOUND,"(39.035985, -94.501052)"
25146,ON TROOST AT 80TH ST NORTHBOUND FARSIDE,"(38.983246, -94.576023)"
7100048,ON PROSPECT AT 39TH NORTHBOUND FARSIDE,"(39.055559, -94.553509)"
11181,ON 9TH AT TRACY AVE WESTBOUND,"(39.103067, -94.566944)"
2400056,ON INDEPENDENCE AVE AT MONROE WESTBOUND,"(39.105897, -94.53756)"
26008,ON TROOST AT 59TH SB,"(39.019818, -94.574281)"
350001,ON HARDESTY AVE AT HARDESTY DRIVE SB,"(39.065394, -94.520824)"
1421512,ON BARRY AT ST CLAIR EB,"(39.246711, -94.646671)"
108171,ON E 68TH TERR AT MYRTLE WB,"(39.001873, -94.540377)"
403602,ON RAINBOW AT 44TH AVE SOUTHBOUND,"(39.047818, -94.611956)"
290010,ON PRAIRIE VIEW AT 80TH TERR SOUTHBOUND,"(39.240273, -94.658954)"
1131511,ON LEAVENWORTH RD AT 89TH EB,"(39.143053, -94.784471)"
25181,ON TROOST AT MLK NORTHBOUND,"(39.037417, -94.573071)"
2400007,ON 24 HWY AT BLUE RIDGE WB,"(39.107859, -94.479497)"
107166,ON W 47TH AT ALHAMBRA EASTBOUND,"(39.044005, -94.631854)"
479902,ON US40HWY WESTBOUND FARSIDE SERLING (ALDI),"(39.050522, -94.449584)"
6601527,ON ANTIOCH ROAD AT W 67TH SB FS,"(39.006617, -94.686554)"
129006,ON AMBASSADOR AT POMONA SB,"(39.282797, -94.672014)"
9171,ON 14TH AT GENESSEE ST EASTBOUND FARSIDE,"(39.09786, -94.603751)"
1420020,ON BARRY RD AT THOMAS MEYER WB,"(39.246591, -94.594359)"
25049,ON TROOST AT 57TH SOUTHBOUND,"(39.023704, -94.574043)"
2841510,ON S NOLAND ROAD AT 3444 NOLAND SOUTHBOUND,"(39.058822, -94.415023)"
6601513,ON ANTIOCH AT 85TH DR SB,"(38.972166, -94.686442)"
116154,ON N 82ND AT WALKER NORTHBOUND NEARSIDE,"(39.124743, -94.769754)"
5700120,ON MAIN AT 37TH SOUTHBOUND,"(39.060266, -94.585959)"
1210123,ON SPRUCE AT 12TH SOUTHBOUND,"(39.09827, -94.532593)"
4700039,ON CLEAVER II BLVD AT OAK WESTBOUND,"(39.042144, -94.583365)"
7100139,ON PROSPECT AT 16TH SOUTHBOUND,"(39.093642, -94.551769)"
1021515,ON N 6TH AT RIVERVIEW NB,"(39.105826, -94.62377)"
1011313,ON MINNESOTA AT 12TH ST EB,"(39.115464, -94.640834)"
1010070,ON LEAVENWORTH RD AT N 57TH WESTBOUND,"(39.143117, -94.71156)"
951658,ON 95TH AT DICE LANE WESTBOUND,"(38.956318, -94.754946)"
2841516,ON LIBERTY BTWN KANSAS AND LEXINGTON NB,"(39.091761, -94.416996)"
1030027,ON 7TH ST  AT MANORCREST SOUTHBOUND,"(39.139379, -94.622218)"
1040016,ON MINNESOTA AT 8TH WESTBOUND,"(39.115583, -94.629808)"
4700198,ON 51ST BETWEEN MARSH AND RINKER EB,"(39.031221, -94.487609)"
1211502,ON N CHOUTEAU TRFY AT 46TH STREET SB,"(39.177067, -94.539522)"
2800074,ON BLUE RIDGE CUT OFF AT 55TH NORTHBOUND,"(39.023729, -94.481296)"
1012815,ON STATE AVE AT 89TH WESTBOUND,"(39.116456, -94.78551)"
26024,ON 25TH AT CAMPBELL WB,"(39.081514, -94.573654)"
5300138,ON 67TH AT ELMWOOD WB,"(39.00432, -94.533441)"
5561522,ON METCALF AT 91ST ST SB,"(38.963601, -94.667855)"
1420007,ON N OAK AT NE ENGLEWOOD SB,"(39.195815, -94.576603)"
1012703,ON N 82ND ST AT 1736 WALKER SOUTHBOUND,"(39.124194, -94.769904)"
282522,ON BLUE RIDGE BLVD AT CORRINGTON NORTHBOUND,"(38.956245, -94.505222)"
